η,key_rate,Tg,Tg_,α1,ϕ_α1,α2,ϕ_α2,β1,ϕ_β1,β2,ϕ_β2,β3,ϕ_β3,q
0.8376829999999406,2.7607817165709037e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376819999999405,2.7596312268673984e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376809999999405,2.758480740494562e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376799999999405,2.7573302707750713e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376789999999404,2.756179783292012e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376779999999404,2.755029310241852e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376769999999404,2.7538788383019153e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376759999999404,2.7527283752437626e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376749999999403,2.751577913295833e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376739999999403,2.7504274535683493e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376729999999403,2.749277000502204e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376719999999402,2.7481265496565044e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376709999999402,2.746976096590359e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376699999999402,2.7458256490753286e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376689999999402,2.7446752093318594e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376679999999401,2.743524766257721e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376669999999401,2.742374336506259e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376659999999401,2.741223895652567e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.83766499999994,2.740073468121551e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.83766399999994,2.7389230572438805e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.83766299999994,2.7377726286026416e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.83766199999994,2.73662220995341e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376609999999399,2.7354717968552933e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376599999999399,2.7343213759856155e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376589999999399,2.733170967328391e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376579999999398,2.7320205664427277e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376569999999398,2.7308701644468414e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376559999999398,2.729719769112293e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376549999999398,2.728569378218637e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376539999999397,2.727418983994312e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376529999999397,2.726268597541548e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376519999999397,2.725118207758115e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376509999999396,2.723967821305351e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376499999999396,2.722817451505932e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376489999999396,2.7216670728247294e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376479999999396,2.720516704135534e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376469999999395,2.7193663409974533e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376459999999395,2.718215977859373e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376449999999395,2.7170656213826305e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376439999999394,2.71591525824455e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376429999999394,2.714764902878031e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376419999999394,2.7136145563932956e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376409999999394,2.7124642076881145e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376399999999393,2.7113138623136024e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376389999999393,2.7101635258208745e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376379999999393,2.7090131871077006e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376369999999392,2.707862855055865e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376359999999392,2.706712521893806e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376349999999392,2.7055622020544234e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376339999999391,2.70441187444348e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376329999999391,2.7032615623756584e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376319999999391,2.702111244756722e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376309999999391,2.7009609304684545e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.837629999999939,2.699810618400633e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.837628999999939,2.69866031299415e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.837627999999939,2.697510010918336e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.837626999999939,2.696359712173191e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376259999999389,2.695209417868938e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376249999999389,2.6940591291158e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376239999999389,2.6929088448035543e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376229999999388,2.6917585549401934e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376219999999388,2.6906082672972786e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376209999999388,2.689457994087263e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376199999999387,2.6883077208772477e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376189999999387,2.687157447667232e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376179999999387,2.686007178898109e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376169999999387,2.6848569123494315e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376159999999386,2.6837066535723153e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376149999999386,2.682556392574753e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376139999999386,2.681406142679421e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376129999999385,2.680255882792082e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376119999999385,2.67910564399898e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376109999999385,2.6779554040956555e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376099999999385,2.6768051586412156e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376089999999384,2.675654915407222e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376079999999384,2.6745046910470194e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376069999999384,2.6733544555845867e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376059999999383,2.672204227893715e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376049999999383,2.671054006864182e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376039999999383,2.6699037869448716e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376029999999383,2.6687535648051153e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376019999999382,2.6676033582084813e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8376009999999382,2.66645314161984e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375999999999382,2.665302935023206e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375989999999381,2.66415273508791e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375979999999381,2.6630025340423913e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375969999999381,2.6618523396582106e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375959999999381,2.660702144163807e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.837594999999938,2.659551954220518e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.837593999999938,2.6584017687181216e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.837592999999938,2.657251589877063e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375919999999379,2.65610141658712e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375909999999379,2.6549512288642774e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375899999999379,2.653801058905003e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375889999999379,2.652650893386621e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375879999999378,2.651500722317124e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375869999999378,2.650350561239634e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375859999999378,2.649200407933705e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
0.8375849999999377,2.648050251297107e-7,0.006943249366197387,0.14572767513640578,0.0021407495383570945,5.840390800946138,0.3018237958139691,2.6908627692719365,1.5828294057830525,2.692125288857366,1.4209312558888272,2.688368836330532,-4.543018499863457e-5,1.5209060932814838e11,0.2490635621487107
